review_id,review_text,star_rating,true_label
4761,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4762,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4763,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4764,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
4765,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
4766,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4767,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4768,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4769,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4770,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4771,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4772,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4773,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4774,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4775,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4776,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4777,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4778,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
4779,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4780,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4781,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4782,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4783,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4784,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4785,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
4786,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4787,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4788,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4789,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4790,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4791,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4792,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4793,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4794,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4795,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4796,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4797,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4798,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4799,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4800,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
4801,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4802,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4803,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4804,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
4805,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4806,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4807,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
4808,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
4809,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4810,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4811,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4812,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4813,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4814,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
4815,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
4816,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4817,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4818,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
4819,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4820,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4821,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4822,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4823,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4824,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
4825,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4826,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4827,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
4828,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4829,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4830,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4831,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
4832,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4833,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
4834,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
4835,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
4836,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4837,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
4838,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
4839,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
4840,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
4841,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
4842,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
4843,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
4844,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
4845,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
4846,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
